Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Datetime,,,,,
2024-12-05 20:30:00+00:00,174.36000061035156,175.11000061035156,174.00999450683594,174.66600036621094,1742630
2024-12-06 14:30:00+00:00,176.0,176.27000427246094,173.63999938964844,173.67640686035156,2735537
2024-12-06 15:30:00+00:00,176.51499938964844,176.6405029296875,175.5500030517578,176.00999450683594,1310927
2024-12-06 16:30:00+00:00,176.3350067138672,176.83889770507812,176.03900146484375,176.52999877929688,911186
2024-12-06 17:30:00+00:00,176.5850067138672,176.6699981689453,176.11000061035156,176.35000610351562,818018
2024-12-06 18:30:00+00:00,175.97999572753906,176.6199951171875,175.97999572753906,176.5800018310547,777910
2024-12-06 19:30:00+00:00,176.110107421875,176.3800048828125,175.8800048828125,175.97999572753906,846892
2024-12-06 20:30:00+00:00,176.4199981689453,176.61000061035156,175.97999572753906,176.1300048828125,1649462
2024-12-09 14:30:00+00:00,176.17999267578125,177.13499450683594,175.39999389648438,175.71499633789062,3103817
2024-12-09 15:30:00+00:00,177.30999755859375,177.74000549316406,175.75,176.1699981689453,2040279
2024-12-09 16:30:00+00:00,177.74000549316406,177.99000549316406,177.1772003173828,177.3000030517578,1323752
2024-12-09 17:30:00+00:00,177.64999389648438,178.0399932861328,177.41000366210938,177.74000549316406,1603820
2024-12-09 18:30:00+00:00,177.02000427246094,177.86000061035156,176.94000244140625,177.63999938964844,2671130
2024-12-09 19:30:00+00:00,176.96499633789062,176.99000549316406,176.52000427246094,176.99000549316406,2606746
2024-12-09 20:30:00+00:00,177.0500030517578,177.19000244140625,176.72999572753906,176.97000122070312,2248744
2024-12-10 14:30:00+00:00,186.1199951171875,188.02999877929688,183.3699951171875,184.53500366210938,12930302
2024-12-10 15:30:00+00:00,183.67019653320312,186.1300048828125,182.6699981689453,186.11000061035156,3728211
2024-12-10 16:30:00+00:00,185.22999572753906,185.42799377441406,183.1999969482422,183.6699981689453,2558203
2024-12-10 17:30:00+00:00,185.8699951171875,185.92999267578125,184.80599975585938,185.23899841308594,2002807
2024-12-10 18:30:00+00:00,186.17739868164062,186.35000610351562,185.7949981689453,185.8800048828125,2169577
2024-12-10 19:30:00+00:00,185.94000244140625,186.17999267578125,185.08250427246094,186.14999389648438,3045683
2024-12-10 20:30:00+00:00,186.52000427246094,186.85000610351562,185.8800048828125,185.9499969482422,3135970
2024-12-11 14:30:00+00:00,193.35330200195312,195.2100067138672,186.25999450683594,186.8000030517578,13484424
2024-12-11 15:30:00+00:00,193.0554962158203,194.52000427246094,192.5500030517578,193.36000061035156,4783778
2024-12-11 16:30:00+00:00,195.14999389648438,195.27999877929688,192.8800048828125,193.0800018310547,4038936
2024-12-11 17:30:00+00:00,195.52999877929688,196.75,194.6999969482422,195.16990661621094,4136852
2024-12-11 18:30:00+00:00,194.2877960205078,195.8699951171875,194.08999633789062,195.52999877929688,3065669
2024-12-11 19:30:00+00:00,195.82000732421875,195.83999633789062,193.7899932861328,194.27000427246094,3545013
2024-12-11 20:30:00+00:00,196.72000122070312,196.88999938964844,195.1999969482422,195.82000732421875,3574922
2024-12-12 14:30:00+00:00,195.55999755859375,196.70530700683594,193.97000122070312,196.32000732421875,7107280
2024-12-12 15:30:00+00:00,195.72000122070312,196.2899932861328,195.10000610351562,195.55499267578125,2397326
2024-12-12 16:30:00+00:00,196.24000549316406,196.6595001220703,195.67999267578125,195.75,1829922
2024-12-12 17:30:00+00:00,195.9600067138672,196.38999938964844,195.8090057373047,196.22000122070312,1368280
2024-12-12 18:30:00+00:00,195.00999450683594,196.3000030517578,194.77000427246094,195.9600067138672,1984180
2024-12-12 19:30:00+00:00,194.1103057861328,195.36000061035156,194.02000427246094,195.0,2044291
2024-12-12 20:30:00+00:00,193.6300048828125,194.4499053955078,193.2899932861328,194.1199951171875,3707197
2024-12-13 14:30:00+00:00,192.72999572753906,194.33999633789062,192.42080688476562,192.75,4906023
2024-12-13 15:30:00+00:00,192.38999938964844,193.38999938964844,191.66940307617188,192.75,2423726
2024-12-13 16:30:00+00:00,192.99000549316406,193.33990478515625,192.38999938964844,192.38999938964844,1537998
2024-12-13 17:30:00+00:00,192.9394989013672,193.32000732421875,192.42129516601562,193.00999450683594,1036542
2024-12-13 18:30:00+00:00,193.1226043701172,193.2736053466797,192.6199951171875,192.92999267578125,1371153
2024-12-13 19:30:00+00:00,192.4199981689453,193.16000366210938,192.10000610351562,193.1199951171875,1352200
2024-12-13 20:30:00+00:00,191.38999938964844,192.4499053955078,191.25999450683594,192.42999267578125,1784699
2024-12-16 14:30:00+00:00,196.64999389648438,197.72999572753906,194.11000061035156,194.36500549316406,6879461
2024-12-16 15:30:00+00:00,199.1699981689453,199.49000549316406,196.62820434570312,196.64999389648438,4735516
2024-12-16 16:30:00+00:00,199.4250030517578,199.64990234375,198.06500244140625,199.1699981689453,2316409
2024-12-16 17:30:00+00:00,200.4499969482422,200.63999938964844,199.2169952392578,199.41000366210938,3004359
2024-12-16 18:30:00+00:00,199.22999572753906,200.52999877929688,199.13099670410156,200.44500732421875,1956040
2024-12-16 19:30:00+00:00,199.66000366210938,199.9499969482422,198.87010192871094,199.22000122070312,1515984
2024-12-16 20:30:00+00:00,198.13999938964844,199.7100067138672,197.66000366210938,199.63999938964844,3349132
2024-12-17 14:30:00+00:00,198.33999633789062,202.8800048828125,198.06500244140625,198.72000122070312,7165965
2024-12-17 15:30:00+00:00,199.2593994140625,199.75999450683594,197.41000366210938,198.39999389648438,2704072
2024-12-17 16:30:00+00:00,197.6999969482422,199.28900146484375,197.56629943847656,199.22000122070312,1893165
2024-12-17 17:30:00+00:00,198.92449951171875,199.0800018310547,197.55999755859375,197.72999572753906,1419122
2024-12-17 18:30:00+00:00,198.17999267578125,199.5500030517578,198.02000427246094,198.9199981689453,1232461
2024-12-17 19:30:00+00:00,197.25,198.27999877929688,196.88999938964844,198.17999267578125,1591065
2024-12-17 20:30:00+00:00,197.11000061035156,197.4669952392578,196.69000244140625,197.25,1895000
2024-12-18 14:30:00+00:00,197.4499969482422,198.6898956298828,194.860107421875,196.8300018310547,4385666
2024-12-18 15:30:00+00:00,197.1199951171875,197.7550048828125,196.5399932861328,197.47000122070312,1578260
2024-12-18 16:30:00+00:00,197.04989624023438,197.5800018310547,196.97000122070312,197.13999938964844,1012856
2024-12-18 17:30:00+00:00,197.00999450683594,197.39999389648438,196.85000610351562,197.03599548339844,1508882
2024-12-18 18:30:00+00:00,195.36000061035156,197.22999572753906,195.24000549316406,197.00999450683594,2042088
2024-12-18 19:30:00+00:00,192.13999938964844,195.8800048828125,192.02000427246094,195.3300018310547,3106671
2024-12-18 20:30:00+00:00,189.89999389648438,192.52999877929688,189.27999877929688,192.13999938964844,4307227
2024-12-19 14:30:00+00:00,191.92999267578125,194.60000610351562,191.58999633789062,193.27999877929688,6194268
2024-12-19 15:30:00+00:00,192.67999267578125,192.92999267578125,190.85000610351562,191.92999267578125,2628801
2024-12-19 16:30:00+00:00,191.47999572753906,192.8800048828125,191.47000122070312,192.69500732421875,1792761
2024-12-19 17:30:00+00:00,191.67999267578125,192.25,191.1300048828125,191.49000549316406,1555127
2024-12-19 18:30:00+00:00,191.61000061035156,192.27999877929688,191.2899932861328,191.6909942626953,1340909
2024-12-19 19:30:00+00:00,190.87449645996094,191.63999938964844,190.16000366210938,191.61900329589844,1706382
2024-12-19 20:30:00+00:00,189.67999267578125,191.0800018310547,189.52999877929688,190.88499450683594,2714946
2024-12-20 14:30:00+00:00,189.97000122070312,190.02000427246094,186.3800048828125,187.00999450683594,8553722
2024-12-20 15:30:00+00:00,192.0229949951172,192.05999755859375,189.83999633789062,189.9499969482422,1944664
2024-12-20 16:30:00+00:00,193.5500030517578,193.66000366210938,191.97500610351562,192.0,2410572
2024-12-20 17:30:00+00:00,192.32000732421875,193.6649932861328,192.32000732421875,193.5399932861328,1789192
2024-12-20 18:30:00+00:00,193.5,193.52000427246094,191.9499969482422,192.32000732421875,1621856
2024-12-20 19:30:00+00:00,193.5198974609375,194.13540649414062,193.27999877929688,193.52000427246094,1879686
2024-12-20 20:30:00+00:00,192.92999267578125,193.57000732421875,191.97999572753906,193.52000427246094,3457773
2024-12-23 14:30:00+00:00,192.52000427246094,195.4149932861328,191.64999389648438,194.02999877929688,3566846
2024-12-23 15:30:00+00:00,193.94009399414062,194.0,192.5,192.52499389648438,1549101
2024-12-23 16:30:00+00:00,194.97000122070312,195.6999969482422,193.6300048828125,193.97000122070312,1981460
2024-12-23 17:30:00+00:00,195.58999633789062,195.9600067138672,194.8800048828125,195.00999450683594,1233423
2024-12-23 18:30:00+00:00,195.95399475097656,195.9600067138672,195.35000610351562,195.61500549316406,880491
2024-12-23 19:30:00+00:00,195.5800018310547,196.2698974609375,195.24000549316406,195.9600067138672,1345870
2024-12-23 20:30:00+00:00,195.97000122070312,196.47999572753906,195.51519775390625,195.61000061035156,1513846
2024-12-24 14:30:00+00:00,196.7449951171875,197.01980590820312,195.1999969482422,196.375,2043440
2024-12-24 15:30:00+00:00,196.81500244140625,197.25999450683594,196.7050018310547,196.72999572753906,988724
2024-12-24 16:30:00+00:00,196.6699981689453,197.0,196.47000122070312,196.8000030517578,876225
2024-12-26 14:30:00+00:00,197.72000122070312,197.72950744628906,195.8699951171875,196.8988037109375,1724611
2024-12-26 15:30:00+00:00,197.44000244140625,198.16000366210938,197.25,197.6999969482422,873018
2024-12-26 16:30:00+00:00,197.30589294433594,197.7100067138672,197.16000366210938,197.4459991455078,659071
2024-12-26 17:30:00+00:00,197.625,197.75999450683594,196.8699951171875,197.3300018310547,616569
2024-12-26 18:30:00+00:00,197.38999938964844,197.73500061035156,197.27000427246094,197.61000061035156,540340
2024-12-26 19:30:00+00:00,197.8000030517578,198.02000427246094,197.3426055908203,197.39999389648438,614647
2024-12-26 20:30:00+00:00,197.0800018310547,197.82000732421875,196.99000549316406,197.8000030517578,900638
2024-12-27 14:30:00+00:00,192.72000122070312,196.8000030517578,192.07009887695312,196.39999389648438,3395972
2024-12-27 15:30:00+00:00,193.5,193.5299072265625,192.22000122070312,192.7100067138672,1294502
2024-12-27 16:30:00+00:00,192.31500244140625,193.4600067138672,191.9720001220703,193.4600067138672,1234137
2024-12-27 17:30:00+00:00,193.3699951171875,193.4499969482422,192.10000610351562,192.30999755859375,1010534
2024-12-27 18:30:00+00:00,193.9700927734375,194.27000427246094,193.32000732421875,193.38999938964844,917339
2024-12-27 19:30:00+00:00,193.98500061035156,194.71499633789062,193.72999572753906,193.99000549316406,940076
2024-12-27 20:30:00+00:00,194.1199951171875,194.7100067138672,193.52999877929688,193.97000122070312,1998904
2024-12-30 14:30:00+00:00,191.63999938964844,192.39529418945312,190.36000061035156,190.86500549316406,2893081
2024-12-30 15:30:00+00:00,192.14999389648438,192.89999389648438,191.4499969482422,191.6143035888672,1166608
2024-12-30 16:30:00+00:00,193.2899932861328,193.35499572753906,192.13999938964844,192.14010620117188,970018
2024-12-30 17:30:00+00:00,193.3054962158203,193.77999877929688,192.97869873046875,193.3000030517578,809460
2024-12-30 18:30:00+00:00,193.3000030517578,193.7799072265625,192.9219970703125,193.25,668444
2024-12-30 19:30:00+00:00,193.10000610351562,193.67999267578125,193.0782012939453,193.2899932861328,818526
2024-12-30 20:30:00+00:00,192.57000732421875,193.5800018310547,192.55999755859375,193.11000061035156,1382227
2024-12-31 14:30:00+00:00,192.52000427246094,193.2364959716797,191.9199981689453,193.07510375976562,2593360
2024-12-31 15:30:00+00:00,191.85989379882812,192.8000030517578,191.74000549316406,192.52000427246094,727067
2024-12-31 16:30:00+00:00,191.57000732421875,192.35000610351562,191.49000549316406,191.8300018310547,830836
2024-12-31 17:30:00+00:00,190.78500366210938,191.77000427246094,190.75999450683594,191.55499267578125,1241138
2024-12-31 18:30:00+00:00,190.75010681152344,191.50999450683594,190.63999938964844,190.77000427246094,1184376
2024-12-31 19:30:00+00:00,191.47999572753906,191.49000549316406,190.55999755859375,190.77499389648438,1192203
2024-12-31 20:30:00+00:00,190.44000244140625,191.6199951171875,189.5800018310547,191.47000122070312,3188181
2025-01-02 14:30:00+00:00,191.5800018310547,193.1999969482422,189.61000061035156,191.89500427246094,3999487
2025-01-02 15:30:00+00:00,191.42999267578125,191.6999969482422,190.5800018310547,191.58999633789062,2099925
2025-01-02 16:30:00+00:00,189.5229949951172,192.02999877929688,189.41610717773438,191.4199981689453,1710106
2025-01-02 17:30:00+00:00,190.0500030517578,190.21800231933594,188.7100067138672,189.50999450683594,2777829
2025-01-02 18:30:00+00:00,190.33999633789062,190.6300048828125,189.32000732421875,190.00999450683594,1177880
2025-01-02 19:30:00+00:00,190.39999389648438,190.75,189.83999633789062,190.33999633789062,1402906
2025-01-02 20:30:00+00:00,190.58999633789062,190.9282989501953,190.27000427246094,190.44000244140625,1690664
2025-01-03 14:30:00+00:00,192.06500244140625,194.5,191.35000610351562,192.7899932861328,3393757
2025-01-03 15:30:00+00:00,192.3798065185547,192.625,191.6199951171875,192.05999755859375,1752352
2025-01-03 16:30:00+00:00,193.24380493164062,193.77000427246094,192.2949981689453,192.35000610351562,909544
2025-01-03 17:30:00+00:00,193.66000366210938,193.67999267578125,192.97000122070312,193.2899932861328,709196
2025-01-03 18:30:00+00:00,193.5968017578125,193.7574005126953,193.20460510253906,193.6790008544922,751801
2025-01-03 19:30:00+00:00,193.39999389648438,193.9777069091797,193.2449951171875,193.58999633789062,879389
2025-01-03 20:30:00+00:00,193.0500030517578,193.42999267578125,192.7100067138672,193.42999267578125,1686817
2025-01-06 14:30:00+00:00,198.49000549316406,199.55999755859375,195.05999755859375,195.14999389648438,4642645
2025-01-06 15:30:00+00:00,199.22000122070312,199.33999633789062,198.00650024414062,198.5,1481293
2025-01-06 16:30:00+00:00,198.9635009765625,199.25999450683594,198.55999755859375,199.22000122070312,1278003
2025-01-06 17:30:00+00:00,198.83999633789062,199.0500030517578,198.35000610351562,198.9499969482422,993287
2025-01-06 18:30:00+00:00,197.4720001220703,198.89999389648438,197.27000427246094,198.82000732421875,1756053
2025-01-06 19:30:00+00:00,197.38999938964844,197.55999755859375,196.50999450683594,197.49000549316406,1109649
2025-01-06 20:30:00+00:00,198.0,198.05999755859375,197.0,197.36000061035156,1627575
2025-01-07 14:30:00+00:00,199.94679260253906,202.13999938964844,198.43499755859375,198.57000732421875,4621471
2025-01-07 15:30:00+00:00,199.58999633789062,199.70599365234375,197.5800018310547,199.2899932861328,2359875
2025-01-07 16:30:00+00:00,197.67820739746094,199.55999755859375,197.0399932861328,199.55999755859375,1400926
2025-01-07 17:30:00+00:00,197.7032928466797,197.77499389648438,196.60000610351562,197.66000366210938,903702
2025-01-07 18:30:00+00:00,197.63999938964844,197.88450622558594,196.89999389648438,197.68499755859375,809522
2025-01-07 19:30:00+00:00,196.27999877929688,197.70680236816406,196.02999877929688,197.69000244140625,1189004
2025-01-07 20:30:00+00:00,196.75,197.02000427246094,195.94000244140625,196.3000030517578,1521468
2025-01-08 14:30:00+00:00,195.97000122070312,197.63999938964844,193.75,193.94500732421875,3562766
2025-01-08 15:30:00+00:00,195.94000244140625,196.7299041748047,195.10000610351562,195.92999267578125,1360746
2025-01-08 16:30:00+00:00,195.6826934814453,196.89999389648438,195.57000732421875,195.92999267578125,1499175
2025-01-08 17:30:00+00:00,196.91009521484375,197.1999969482422,195.36000061035156,195.7100067138672,1048999
2025-01-08 18:30:00+00:00,196.85499572753906,197.02000427246094,195.82000732421875,196.91000366210938,863372
2025-01-08 19:30:00+00:00,195.38999938964844,196.83999633789062,195.1699981689453,196.83999633789062,934208
2025-01-08 20:30:00+00:00,195.4499969482422,195.52999877929688,194.8300018310547,195.38999938964844,1680052
2025-01-10 14:30:00+00:00,193.7899932861328,197.6199951171875,191.60000610351562,196.5,4280487
2025-01-10 15:30:00+00:00,193.82000732421875,195.625,193.25999450683594,193.8300018310547,2154952
2025-01-10 16:30:00+00:00,193.5399932861328,194.0800018310547,192.74000549316406,193.83999633789062,1149483
2025-01-10 17:30:00+00:00,195.13999938964844,195.32000732421875,193.38999938964844,193.55499267578125,1176078
2025-01-10 18:30:00+00:00,195.16000366210938,196.14999389648438,194.8300018310547,195.13999938964844,1131803
2025-01-10 19:30:00+00:00,193.30999755859375,195.14999389648438,193.2548065185547,195.14999389648438,1117352
2025-01-10 20:30:00+00:00,193.16000366210938,193.6999969482422,192.8300018310547,193.3000030517578,2048077
2025-01-13 14:30:00+00:00,190.74000549316406,191.75999450683594,188.66000366210938,191.33999633789062,4123230
2025-01-13 15:30:00+00:00,190.10499572753906,191.5800018310547,190.10499572753906,190.80999755859375,1375682
2025-01-13 16:30:00+00:00,190.74000549316406,190.98989868164062,190.02999877929688,190.10000610351562,1081161
2025-01-13 17:30:00+00:00,191.3699951171875,191.47000122070312,190.56500244140625,190.6999969482422,811941
2025-01-13 18:30:00+00:00,192.0449981689453,192.06500244140625,191.22500610351562,191.3699951171875,894762
2025-01-13 19:30:00+00:00,191.8699951171875,192.22999572753906,191.66000366210938,192.0500030517578,891711
2025-01-13 20:30:00+00:00,192.27999877929688,192.49000549316406,191.74000549316406,191.83999633789062,1277932
2025-01-14 14:30:00+00:00,192.14999389648438,193.27000427246094,191.67999267578125,192.5,2275119
2025-01-14 15:30:00+00:00,191.9499969482422,192.52999877929688,191.63999938964844,192.1699981689453,1058282
2025-01-14 16:30:00+00:00,190.97999572753906,192.17999267578125,190.39500427246094,191.94000244140625,814401
2025-01-14 17:30:00+00:00,191.41000366210938,191.46200561523438,190.30999755859375,190.97000122070312,800009
2025-01-14 18:30:00+00:00,191.69000244140625,191.94000244140625,191.2899932861328,191.39999389648438,742410
2025-01-14 19:30:00+00:00,190.17999267578125,191.8300018310547,189.63999938964844,191.67999267578125,976846
2025-01-14 20:30:00+00:00,191.0500030517578,191.07000732421875,189.94000244140625,190.19000244140625,1467355
2025-01-15 14:30:00+00:00,195.8699951171875,196.22000122070312,193.3350067138672,194.36000061035156,3114174
2025-01-15 15:30:00+00:00,195.74000549316406,196.3448028564453,195.30999755859375,195.8800048828125,1328460
2025-01-15 16:30:00+00:00,195.5399932861328,195.72999572753906,194.82000732421875,195.72999572753906,888687
2025-01-15 17:30:00+00:00,196.77499389648438,196.8300018310547,195.5,195.5500030517578,783546
2025-01-15 18:30:00+00:00,197.57449340820312,197.64999389648438,196.5500030517578,196.75999450683594,940421
2025-01-15 19:30:00+00:00,197.19000244140625,197.8000030517578,197.16000366210938,197.5800018310547,1242661
2025-01-15 20:30:00+00:00,196.99000549316406,197.47999572753906,196.83999633789062,197.19000244140625,1434553
2025-01-16 14:30:00+00:00,195.71499633789062,196.61000061035156,194.97999572753906,195.8249969482422,2820924
2025-01-16 15:30:00+00:00,196.7230987548828,196.9799041748047,195.5,195.6999969482422,1477095
2025-01-16 16:30:00+00:00,195.9199981689453,196.85000610351562,195.5500030517578,196.72999572753906,1129925
2025-01-16 17:30:00+00:00,195.4600067138672,195.92999267578125,195.41290283203125,195.92999267578125,960958
2025-01-16 18:30:00+00:00,195.45030212402344,195.5800018310547,194.75,195.4600067138672,1001568
2025-01-16 19:30:00+00:00,195.19000244140625,195.7100067138672,195.08999633789062,195.4600067138672,1025052
2025-01-16 20:30:00+00:00,194.3800048828125,195.306396484375,194.3000030517578,195.1699981689453,1355112
2025-01-17 14:30:00+00:00,196.177001953125,198.35000610351562,195.30999755859375,198.11000061035156,6833883
2025-01-17 15:30:00+00:00,197.6999969482422,197.77000427246094,195.84010314941406,196.13999938964844,1563528
2025-01-17 16:30:00+00:00,197.6199951171875,197.74330139160156,196.99000549316406,197.7100067138672,1770696
2025-01-17 17:30:00+00:00,198.2899932861328,198.80999755859375,197.4499969482422,197.61000061035156,953352
2025-01-17 18:30:00+00:00,197.55999755859375,198.4199981689453,197.44290161132812,198.2899932861328,1622899
2025-01-17 19:30:00+00:00,197.5500030517578,197.6699981689453,197.1699981689453,197.5850067138672,919632
2025-01-17 20:30:00+00:00,197.5800018310547,198.10000610351562,197.3800048828125,197.57000732421875,3972697
2025-01-21 14:30:00+00:00,201.72000122070312,203.83999633789062,199.7030029296875,200.50999450683594,5125332
